Cust Index,Customer Id,First Name,Last Name,Company,City,Country,Phone 1,Phone 2,Email,Subscription Date,Website
220,CID000220,Name220,Lee,Org67038,Toronto,Canada,967-154-9323,259-655-1125,name220@example.com,2023-01-01,http://example.com
221,CID000221,Name221,Smith,Org18604,Toronto,Canada,373-200-9619,421-897-6693,name221@example.com,2023-01-01,http://example.com
222,CID000222,Name222,Johnson,Org87343,Toronto,Canada,544-456-7133,678-383-2686,name222@example.com,2023-01-01,http://example.com
223,CID000223,Name223,Patel,Org16005,Toronto,Canada,612-117-7349,267-798-3076,name223@example.com,2023-01-01,http://example.com
224,CID000224,Name224,Lee,Org63595,Toronto,Canada,533-502-7120,809-127-7832,name224@example.com,2023-01-01,http://example.com
225,CID000225,Name225,Lee,Org32091,Toronto,Canada,759-187-7830,331-873-7088,name225@example.com,2023-01-01,http://example.com
226,CID000226,Name226,Johnson,Org10382,Toronto,Canada,218-584-7054,551-258-1010,name226@example.com,2023-01-01,http://example.com
227,CID000227,Name227,Smith,Org49920,Toronto,Canada,128-536-2818,234-707-5562,name227@example.com,2023-01-01,http://example.com
228,CID000228,Name228,Johnson,Org34754,Toronto,Canada,181-683-2574,232-889-2776,name228@example.com,2023-01-01,http://example.com
229,CID000229,Name229,Smith,Org47120,Toronto,Canada,429-358-9985,911-459-3197,name229@example.com,2023-01-01,http://example.com
230,CID000230,Name230,Patel,Org22427,Toronto,Canada,197-170-7807,666-153-5258,name230@example.com,2023-01-01,http://example.com
231,CID000231,Name231,Garcia,Org22307,Toronto,Canada,167-265-8175,896-935-2754,name231@example.com,2023-01-01,http://example.com
232,CID000232,Name232,Johnson,Org1605,Toronto,Canada,700-990-2094,586-719-9438,name232@example.com,2023-01-01,http://example.com
233,CID000233,Name233,Lee,Org58155,Toronto,Canada,138-620-9572,659-206-4581,name233@example.com,2023-01-01,http://example.com
234,CID000234,Name234,Johnson,Org95400,Toronto,Canada,146-957-2007,287-895-9270,name234@example.com,2023-01-01,http://example.com
235,CID000235,Name235,Garcia,Org54973,Toronto,Canada,953-897-2924,960-894-1282,name235@example.com,2023-01-01,http://example.com
236,CID000236,Name236,Patel,Org37053,Toronto,Canada,750-319-3611,525-605-2371,name236@example.com,2023-01-01,http://example.com
237,CID000237,Name237,Johnson,Org19495,Toronto,Canada,378-441-2631,670-429-2955,name237@example.com,2023-01-01,http://example.com
238,CID000238,Name238,Lee,Org18582,Toronto,Canada,589-120-7047,681-499-7790,name238@example.com,2023-01-01,http://example.com
239,CID000239,Name239,Garcia,Org66373,Toronto,Canada,640-217-7221,348-345-7286,name239@example.com,2023-01-01,http://example.com
240,CID000240,Name240,Johnson,Org28244,Toronto,Canada,605-601-9304,967-288-9192,name240@example.com,2023-01-01,http://example.com
241,CID000241,Name241,Patel,Org925,Toronto,Canada,484-654-8873,646-381-3086,name241@example.com,2023-01-01,http://example.com
242,CID000242,Name242,Garcia,Org50508,Toronto,Canada,913-760-5616,156-619-9771,name242@example.com,2023-01-01,http://example.com
243,CID000243,Name243,Johnson,Org18753,Toronto,Canada,814-119-9557,401-833-7463,name243@example.com,2023-01-01,http://example.com
244,CID000244,Name244,Patel,Org90843,Toronto,Canada,824-109-4734,650-508-6153,name244@example.com,2023-01-01,http://example.com
245,CID000245,Name245,Johnson,Org97592,Toronto,Canada,211-960-9764,313-516-4618,name245@example.com,2023-01-01,http://example.com
246,CID000246,Name246,Patel,Org16384,Toronto,Canada,429-663-9364,659-629-8259,name246@example.com,2023-01-01,http://example.com
247,CID000247,Name247,Patel,Org77570,Toronto,Canada,106-888-7256,889-133-3867,name247@example.com,2023-01-01,http://example.com
248,CID000248,Name248,Johnson,Org25830,Toronto,Canada,443-374-5944,852-392-2008,name248@example.com,2023-01-01,http://example.com
249,CID000249,Name249,Garcia,Org99299,Toronto,Canada,741-985-8621,919-539-7938,name249@example.com,2023-01-01,http://example.com
250,CID000250,Name250,Lee,Org39282,Toronto,Canada,889-392-6751,576-361-8636,name250@example.com,2023-01-01,http://example.com
251,CID000251,Name251,Smith,Org50068,Toronto,Canada,458-996-1758,895-779-8748,name251@example.com,2023-01-01,http://example.com
252,CID000252,Name252,Garcia,Org39832,Toronto,Canada,426-180-1507,228-450-6374,name252@example.com,2023-01-01,http://example.com
253,CID000253,Name253,Johnson,Org90377,Toronto,Canada,639-375-8528,380-415-4945,name253@example.com,2023-01-01,http://example.com
254,CID000254,Name254,Patel,Org31319,Toronto,Canada,829-817-4069,844-661-8936,name254@example.com,2023-01-01,http://example.com
255,CID000255,Name255,Johnson,Org77476,Toronto,Canada,819-226-1944,635-629-6641,name255@example.com,2023-01-01,http://example.com
256,CID000256,Name256,Johnson,Org73328,Toronto,Canada,927-796-3336,828-836-1182,name256@example.com,2023-01-01,http://example.com
257,CID000257,Name257,Lee,Org56987,Toronto,Canada,564-982-4601,418-729-2038,name257@example.com,2023-01-01,http://example.com
258,CID000258,Name258,Patel,Org37616,Toronto,Canada,454-137-4594,622-243-9530,name258@example.com,2023-01-01,http://example.com
259,CID000259,Name259,Patel,Org84179,Toronto,Canada,877-355-8845,245-404-6795,name259@example.com,2023-01-01,http://example.com
260,CID000260,Name260,Lee,Org34439,Toronto,Canada,163-663-9300,586-444-6779,name260@example.com,2023-01-01,http://example.com
261,CID000261,Name261,Johnson,Org25757,Toronto,Canada,631-713-2625,404-586-2609,name261@example.com,2023-01-01,http://example.com
262,CID000262,Name262,Johnson,Org66863,Toronto,Canada,258-291-7322,871-187-9206,name262@example.com,2023-01-01,http://example.com
263,CID000263,Name263,Smith,Org71878,Toronto,Canada,756-531-8422,375-529-4365,name263@example.com,2023-01-01,http://example.com
264,CID000264,Name264,Smith,Org32512,Toronto,Canada,725-511-2412,973-379-4986,name264@example.com,2023-01-01,http://example.com
265,CID000265,Name265,Johnson,Org35543,Toronto,Canada,253-689-4512,487-269-8599,name265@example.com,2023-01-01,http://example.com
266,CID000266,Name266,Garcia,Org50945,Toronto,Canada,401-237-8835,295-110-1384,name266@example.com,2023-01-01,http://example.com
267,CID000267,Name267,Johnson,Org3140,Toronto,Canada,867-195-5138,946-815-5796,name267@example.com,2023-01-01,http://example.com
268,CID000268,Name268,Garcia,Org91343,Toronto,Canada,669-459-2521,760-453-9176,name268@example.com,2023-01-01,http://example.com
269,CID000269,Name269,Smith,Org56274,Toronto,Canada,116-298-7423,235-379-8504,name269@example.com,2023-01-01,http://example.com
270,CID000270,Name270,Lee,Org73250,Toronto,Canada,229-267-2278,791-588-1461,name270@example.com,2023-01-01,http://example.com
271,CID000271,Name271,Smith,Org42539,Toronto,Canada,435-635-9109,383-599-8819,name271@example.com,2023-01-01,http://example.com
272,CID000272,Name272,Smith,Org39606,Toronto,Canada,146-520-8739,262-259-2435,name272@example.com,2023-01-01,http://example.com
273,CID000273,Name273,Lee,Org28211,Toronto,Canada,377-325-3915,226-275-9557,name273@example.com,2023-01-01,http://example.com
274,CID000274,Name274,Patel,Org70508,Toronto,Canada,796-576-2429,542-729-7626,name274@example.com,2023-01-01,http://example.com
275,CID000275,Name275,Johnson,Org74911,Toronto,Canada,940-986-7874,952-903-5046,name275@example.com,2023-01-01,http://example.com
276,CID000276,Name276,Garcia,Org5752,Toronto,Canada,263-486-8159,200-726-4222,name276@example.com,2023-01-01,http://example.com
277,CID000277,Name277,Patel,Org39758,Toronto,Canada,343-253-3008,279-674-8091,name277@example.com,2023-01-01,http://example.com
278,CID000278,Name278,Smith,Org3220,Toronto,Canada,865-133-4314,705-487-9846,name278@example.com,2023-01-01,http://example.com
279,CID000279,Name279,Lee,Org25152,Toronto,Canada,692-971-4215,182-454-9001,name279@example.com,2023-01-01,http://example.com
280,CID000280,Name280,Lee,Org71321,Toronto,Canada,936-503-2874,298-136-3385,name280@example.com,2023-01-01,http://example.com
281,CID000281,Name281,Lee,Org40618,Toronto,Canada,688-992-3911,915-135-8237,name281@example.com,2023-01-01,http://example.com
282,CID000282,Name282,Garcia,Org16956,Toronto,Canada,909-962-9295,853-446-1678,name282@example.com,2023-01-01,http://example.com
283,CID000283,Name283,Lee,Org70788,Toronto,Canada,851-646-3047,753-614-4875,name283@example.com,2023-01-01,http://example.com
284,CID000284,Name284,Lee,Org58146,Toronto,Canada,191-297-2457,267-668-4339,name284@example.com,2023-01-01,http://example.com
285,CID000285,Name285,Garcia,Org90913,Toronto,Canada,912-586-1350,654-667-1386,name285@example.com,2023-01-01,http://example.com
286,CID000286,Name286,Smith,Org78485,Toronto,Canada,902-180-5821,497-197-8021,name286@example.com,2023-01-01,http://example.com
287,CID000287,Name287,Lee,Org56747,Toronto,Canada,330-263-6750,403-439-8223,name287@example.com,2023-01-01,http://example.com
288,CID000288,Name288,Lee,Org76493,Toronto,Canada,989-961-1345,853-574-7220,name288@example.com,2023-01-01,http://example.com
289,CID000289,Name289,Lee,Org29330,Toronto,Canada,677-327-5553,685-606-7276,name289@example.com,2023-01-01,http://example.com
290,CID000290,Name290,Garcia,Org72424,Toronto,Canada,412-255-1229,653-624-9796,name290@example.com,2023-01-01,http://example.com
291,CID000291,Name291,Smith,Org68948,Toronto,Canada,978-501-9425,502-567-2130,name291@example.com,2023-01-01,http://example.com
292,CID000292,Name292,Lee,Org11190,Toronto,Canada,546-473-1312,830-486-3999,name292@example.com,2023-01-01,http://example.com
293,CID000293,Name293,Johnson,Org78769,Toronto,Canada,296-654-9068,220-305-5547,name293@example.com,2023-01-01,http://example.com
294,CID000294,Name294,Garcia,Org20087,Toronto,Canada,280-163-2819,177-274-5891,name294@example.com,2023-01-01,http://example.com
295,CID000295,Name295,Garcia,Org3644,Toronto,Canada,704-188-5371,473-385-9867,name295@example.com,2023-01-01,http://example.com
296,CID000296,Name296,Patel,Org90110,Toronto,Canada,561-460-2307,658-438-9041,name296@example.com,2023-01-01,http://example.com
297,CID000297,Name297,Patel,Org64411,Toronto,Canada,167-105-2344,571-337-7228,name297@example.com,2023-01-01,http://example.com
298,CID000298,Name298,Patel,Org39920,Toronto,Canada,171-899-4011,520-292-6779,name298@example.com,2023-01-01,http://example.com
299,CID000299,Name299,Lee,Org6094,Toronto,Canada,465-508-7624,653-354-3013,name299@example.com,2023-01-01,http://example.com
300,CID000300,Name300,Johnson,Org55588,Toronto,Canada,721-687-8231,251-961-2054,name300@example.com,2023-01-01,http://example.com
301,CID000301,Name301,Patel,Org66283,Toronto,Canada,308-966-7958,504-360-7163,name301@example.com,2023-01-01,http://example.com
302,CID000302,Name302,Patel,Org3105,Toronto,Canada,680-542-4670,605-253-9333,name302@example.com,2023-01-01,http://example.com
303,CID000303,Name303,Johnson,Org93234,Toronto,Canada,295-112-2033,177-291-6858,name303@example.com,2023-01-01,http://example.com
304,CID000304,Name304,Garcia,Org74077,Toronto,Canada,170-467-9946,168-550-7625,name304@example.com,2023-01-01,http://example.com
305,CID000305,Name305,Johnson,Org11077,Toronto,Canada,748-645-2012,819-847-5181,name305@example.com,2023-01-01,http://example.com
306,CID000306,Name306,Lee,Org76002,Toronto,Canada,412-572-5860,294-327-1855,name306@example.com,2023-01-01,http://example.com
307,CID000307,Name307,Smith,Org50526,Toronto,Canada,113-440-2738,324-851-9682,name307@example.com,2023-01-01,http://example.com
308,CID000308,Name308,Garcia,Org79535,Toronto,Canada,438-888-8171,216-658-3547,name308@example.com,2023-01-01,http://example.com
309,CID000309,Name309,Lee,Org82360,Toronto,Canada,452-736-4479,906-405-2828,name309@example.com,2023-01-01,http://example.com
310,CID000310,Name310,Patel,Org27161,Toronto,Canada,208-786-5440,607-369-5508,name310@example.com,2023-01-01,http://example.com
311,CID000311,Name311,Johnson,Org34,Toronto,Canada,210-108-2192,778-229-5285,name311@example.com,2023-01-01,http://example.com
312,CID000312,Name312,Garcia,Org68682,Toronto,Canada,416-550-6625,506-778-8890,name312@example.com,2023-01-01,http://example.com
313,CID000313,Name313,Lee,Org80306,Toronto,Canada,904-959-2474,287-448-9691,name313@example.com,2023-01-01,http://example.com
314,CID000314,Name314,Lee,Org60334,Toronto,Canada,690-706-9385,349-731-3877,name314@example.com,2023-01-01,http://example.com
315,CID000315,Name315,Patel,Org75253,Toronto,Canada,699-993-3796,776-329-7682,name315@example.com,2023-01-01,http://example.com
316,CID000316,Name316,Garcia,Org4533,Toronto,Canada,789-900-4643,784-655-8630,name316@example.com,2023-01-01,http://example.com
317,CID000317,Name317,Garcia,Org18971,Toronto,Canada,314-820-7499,861-292-6955,name317@example.com,2023-01-01,http://example.com
318,CID000318,Name318,Patel,Org12551,Toronto,Canada,661-869-6339,370-340-5177,name318@example.com,2023-01-01,http://example.com
319,CID000319,Name319,Johnson,Org31662,Toronto,Canada,282-678-3591,754-797-7671,name319@example.com,2023-01-01,http://example.com
320,CID000320,Name320,Johnson,Org99662,Toronto,Canada,520-576-9349,664-290-9994,name320@example.com,2023-01-01,http://example.com
321,CID000321,Name321,Johnson,Org86827,Toronto,Canada,291-202-5993,826-933-3054,name321@example.com,2023-01-01,http://example.com
322,CID000322,Name322,Johnson,Org95658,Toronto,Canada,425-338-4902,742-209-8515,name322@example.com,2023-01-01,http://example.com
323,CID000323,Name323,Patel,Org4560,Toronto,Canada,942-589-6958,988-267-2020,name323@example.com,2023-01-01,http://example.com
324,CID000324,Name324,Smith,Org85717,Toronto,Canada,582-343-6776,221-287-3552,name324@example.com,2023-01-01,http://example.com
325,CID000325,Name325,Smith,Org59510,Toronto,Canada,552-565-7940,992-229-1162,name325@example.com,2023-01-01,http://example.com
326,CID000326,Name326,Garcia,Org89505,Toronto,Canada,420-780-7725,984-259-6830,name326@example.com,2023-01-01,http://example.com
327,CID000327,Name327,Patel,Org91165,Toronto,Canada,331-716-3109,584-352-5209,name327@example.com,2023-01-01,http://example.com
328,CID000328,Name328,Garcia,Org53650,Toronto,Canada,310-335-4484,187-745-4205,name328@example.com,2023-01-01,http://example.com
329,CID000329,Name329,Johnson,Org75170,Toronto,Canada,157-202-1016,976-920-2300,name329@example.com,2023-01-01,http://example.com
330,CID000330,Name330,Johnson,Org17178,Toronto,Canada,849-493-7528,150-864-1259,name330@example.com,2023-01-01,http://example.com
331,CID000331,Name331,Johnson,Org31349,Toronto,Canada,674-932-4775,600-743-2472,name331@example.com,2023-01-01,http://example.com
332,CID000332,Name332,Smith,Org27550,Toronto,Canada,674-799-9519,417-234-1642,name332@example.com,2023-01-01,http://example.com
333,CID000333,Name333,Smith,Org61903,Toronto,Canada,508-873-2018,938-286-3895,name333@example.com,2023-01-01,http://example.com
334,CID000334,Name334,Johnson,Org29798,Toronto,Canada,938-800-3018,953-120-7180,name334@example.com,2023-01-01,http://example.com
335,CID000335,Name335,Garcia,Org55701,Toronto,Canada,537-932-8776,567-300-9737,name335@example.com,2023-01-01,http://example.com
336,CID000336,Name336,Patel,Org9457,Toronto,Canada,818-248-8091,782-806-7865,name336@example.com,2023-01-01,http://example.com
337,CID000337,Name337,Patel,Org34622,Toronto,Canada,893-769-5040,107-881-8840,name337@example.com,2023-01-01,http://example.com
338,CID000338,Name338,Smith,Org24742,Toronto,Canada,215-270-2996,660-199-9414,name338@example.com,2023-01-01,http://example.com
339,CID000339,Name339,Lee,Org75366,Toronto,Canada,191-294-7912,708-497-2668,name339@example.com,2023-01-01,http://example.com
340,CID000340,Name340,Smith,Org52809,Toronto,Canada,436-768-6022,948-410-6423,name340@example.com,2023-01-01,http://example.com
341,CID000341,Name341,Smith,Org26956,Toronto,Canada,634-307-2929,120-253-8995,name341@example.com,2023-01-01,http://example.com
342,CID000342,Name342,Garcia,Org38465,Toronto,Canada,507-193-8400,202-720-6576,name342@example.com,2023-01-01,http://example.com
343,CID000343,Name343,Patel,Org79778,Toronto,Canada,120-905-5575,687-261-7649,name343@example.com,2023-01-01,http://example.com
344,CID000344,Name344,Johnson,Org76049,Toronto,Canada,908-476-7357,205-104-5718,name344@example.com,2023-01-01,http://example.com
345,CID000345,Name345,Patel,Org61005,Toronto,Canada,881-224-3806,763-414-9018,name345@example.com,2023-01-01,http://example.com
346,CID000346,Name346,Garcia,Org60435,Toronto,Canada,414-158-5158,469-649-9084,name346@example.com,2023-01-01,http://example.com
347,CID000347,Name347,Smith,Org77160,Toronto,Canada,856-997-5353,308-887-8266,name347@example.com,2023-01-01,http://example.com
348,CID000348,Name348,Smith,Org96722,Toronto,Canada,633-407-6590,802-401-9001,name348@example.com,2023-01-01,http://example.com
349,CID000349,Name349,Lee,Org98761,Toronto,Canada,926-866-9397,402-177-2714,name349@example.com,2023-01-01,http://example.com
350,CID000350,Name350,Smith,Org3003,Toronto,Canada,701-815-2752,412-687-4247,name350@example.com,2023-01-01,http://example.com
351,CID000351,Name351,Smith,Org8183,Toronto,Canada,432-435-3239,876-283-5018,name351@example.com,2023-01-01,http://example.com
352,CID000352,Name352,Smith,Org60030,Toronto,Canada,210-172-3751,410-360-9685,name352@example.com,2023-01-01,http://example.com
353,CID000353,Name353,Garcia,Org5588,Toronto,Canada,129-150-2769,149-919-4800,name353@example.com,2023-01-01,http://example.com
